epoch,train_loss,val_loss,auc_score
1,0.6491135130325953,0.4178803563117981,0.7025495594104835
2,0.4257062180836995,0.3696369528770447,0.7813581434431214
3,0.3849135726193587,0.3451260030269623,0.806715535064734
4,0.3650890397528807,0.3353736698627472,0.8184185213439915
5,0.3554412080347538,0.3313825726509094,0.8225424834433425
6,0.3479790988067786,0.32651516795158386,0.8283359315400178
7,0.3441133138040702,0.3252145051956177,0.8321171514809778
8,0.3430635388195515,0.3230149745941162,0.8344665936957556
9,0.3374612416823705,0.3210216164588928,0.8364511813548265
10,0.337784674068292,0.3196917474269867,0.836926597897111
11,0.3340040595581134,0.31989389657974243,0.8375402169226177
12,0.3316934722661972,0.31918102502822876,0.8389001293575242
13,0.3306455039729675,0.3187079131603241,0.8387287582783287
14,0.3305086594323317,0.31771281361579895,0.839463995489071
15,0.3251034247626861,0.3176325857639313,0.8390493880394044
16,0.3251124269515276,0.31850266456604004,0.8391765343239688
17,0.3258106501152118,0.31952711939811707,0.8395082202837021
18,0.324849209561944,0.31690341234207153,0.8414762236447865
19,0.3236952748397986,0.31755366921424866,0.8409399980098843
20,0.32208052568137646,0.3167990446090698,0.8411168971884088
21,0.3230661152799924,0.3166005611419678,0.8418134377038485
22,0.31966004721820357,0.3171228766441345,0.8416254823266666
23,0.32243303914864857,0.3170923888683319,0.8412661558702886
24,0.3217075192928314,0.31893423199653625,0.8414928079427733
25,0.3173229183256626,0.3173157274723053,0.8408736608179376
26,0.3201216714580854,0.3177221715450287,0.8417360443132442
27,0.3163722801953554,0.31574612855911255,0.8417609207602242
28,0.3170133101691802,0.315881609916687,0.8420622021736486
29,0.31745435545841855,0.3170033097267151,0.842736630291773
30,0.31495436213910577,0.3172043263912201,0.8421948765575419
31,0.3118890463312467,0.3166702389717102,0.8429743385629153
32,0.312287303134799,0.31652021408081055,0.8432562716286885
33,0.3104529506961505,0.3176337778568268,0.8428527203776799
34,0.31240211757520836,0.3164929747581482,0.843438698906542
35,0.31323214021821816,0.31431207060813904,0.8433502493172798
36,0.314673521493872,0.3154013454914093,0.8437095757736576
37,0.30989683272937935,0.3160558342933655,0.8428582484770086
38,0.3114687865724166,0.3176409602165222,0.8438643625548665
39,0.30847814520200095,0.317170113325119,0.8430240914568752
40,0.31091116480529307,0.31795650720596313,0.8436432385817109
41,0.3093411041299502,0.3156495690345764,0.843681935277013
42,0.30986005790531634,0.31703266501426697,0.8432617997280174
43,0.307355300784111,0.31457510590553284,0.8440689022300354
44,0.3076690612981717,0.315343976020813,0.8432231030327154
45,0.3087099385261536,0.31617382168769836,0.8439141154488266
46,0.3063815354804198,0.31869497895240784,0.844129711322653
47,0.30299771842857204,0.313898503780365,0.8433032604729842
48,0.30632718322177727,0.31467050313949585,0.8429052373213043
49,0.30541467701395353,0.3139141798019409,0.843339193118622
50,0.305863003830115,0.31580960750579834,0.8424132364810333
51,0.30227940092484157,0.3154411315917969,0.8443066105011775
52,0.30563901794453463,0.31484609842300415,0.8440523179320486
53,0.3054358837008476,0.3188960552215576,0.8420041571306954
54,0.30265349480013054,0.3160867989063263,0.8436073059360729
55,0.3025506912171841,0.3141927421092987,0.8442872621535263
56,0.3038689041634401,0.313841313123703,0.8444696894313797
57,0.30227267228066923,0.31746888160705566,0.8443840038917819
58,0.29995198085904123,0.3196902275085449,0.8433557774166087
59,0.2998114335288604,0.31808483600616455,0.8438754187535241
60,0.3003903795282046,0.3209754526615143,0.8447543865468174
61,0.2998800541708867,0.3132176995277405,0.8452684997844041
62,0.2963595123340686,0.3160059154033661,0.8452574435857463
63,0.2993313198784987,0.3181236684322357,0.8463243667562219
64,0.2951417549699545,0.3240005373954773,0.8453071964797063
65,0.2961047913879156,0.31485411524772644,0.8459429279025285
66,0.2955051249017318,0.31331866979599,0.8461972204716574
67,0.29803529478609564,0.31177040934562683,0.8471259411589108
68,0.2961583481480678,0.31391096115112305,0.8466173560206529
69,0.2956389149278402,0.31834107637405396,0.8463243667562219
70,0.29504731213053065,0.31462332606315613,0.8457383882273596
71,0.2920873921861251,0.3131251335144043,0.8459595122005152
72,0.292448520809412,0.3187887966632843,0.8446991055535286
73,0.2942103934039672,0.3219296336174011,0.8456057138434663
74,0.29132052170733613,0.3111008107662201,0.8471259411589107
75,0.2888700324296951,0.3119491934776306,0.8471591097548841
76,0.290978539797167,0.3134317100048065,0.8464736254381019
77,0.29105971318980056,0.31303614377975464,0.8466560527159551
78,0.28882114350795746,0.3138747811317444,0.846418344444813
79,0.28861769899725914,0.31661373376846313,0.8430959567481509
80,0.2882368581245343,0.31504616141319275,0.8450860725065509
81,0.28874687587842346,0.3159506618976593,0.8455117361548753
82,0.28849484873314696,0.31123536825180054,0.8469987948743463
83,0.28721031844615935,0.31339648365974426,0.8449533981226575
84,0.2876550263911486,0.3134199380874634,0.845727332028702
85,0.2847056149194638,0.3132070004940033,0.8464846816367597
86,0.28630026809871195,0.3129594326019287,0.8458821188099108
87,0.28548671536147596,0.31483399868011475,0.8466339403186397
88,0.28364984788000586,0.31180137395858765,0.8485687750837506
89,0.283024997698764,0.3107787072658539,0.8485521907857639
90,0.2861680680513382,0.31629863381385803,0.8452629716850751
91,0.28335951869686443,0.316925972700119,0.8457991973199774
92,0.28385776999096074,0.31187692284584045,0.8474686833173021
93,0.2834100369364023,0.31207993626594543,0.848104414740124
94,0.28453344985842705,0.31602320075035095,0.846562075027364
95,0.27990820445120335,0.31249111890792847,0.8491381693146263
96,0.2816831326733033,0.31894826889038086,0.8477450882837463
97,0.28043438541392485,0.3087071478366852,0.8494422147777151
98,0.28048313525815805,0.3114403486251831,0.848601943679724
99,0.2787464584906896,0.31533530354499817,0.8481209990381108
