epoch,train_loss,val_loss,auc_score
1,0.5792023291190466,0.41360342502593994,0.6560098226671165
2,0.4553850233058135,0.3868466913700104,0.748553468551219
3,0.43114419773221013,0.37486717104911804,0.7764280983266475
4,0.41268871739506724,0.3616609275341034,0.7799335157899999
5,0.403636166403691,0.34608516097068787,0.7821079993501543
6,0.3880024156967799,0.33747178316116333,0.7884252490033616
7,0.37851631099979083,0.33063119649887085,0.7992101875804496
8,0.37098437388738,0.3236662447452545,0.8053524787862882
9,0.3652273768186569,0.3177476227283478,0.8106012322073507
10,0.3570913044114908,0.31174618005752563,0.8163123758107449
11,0.3558472485343615,0.3124109208583832,0.8204114022919556
12,0.34915504649281504,0.3054843246936798,0.8222797085692148
13,0.3487899042169253,0.3074321448802948,0.823379447381247
14,0.34624902221063775,0.3091961145401001,0.8255914220372662
15,0.3442494559288025,0.30293309688568115,0.8251852684987315
16,0.3461814266939958,0.3053317368030548,0.8257288893887701
17,0.3409077926476796,0.3196468651294708,0.8244229495494819
18,0.3382731479903062,0.30543848872184753,0.8298279158699808
19,0.3380787025640408,0.30588600039482117,0.8303090516002449
20,0.3354004577298959,0.2991044223308563,0.8302153238605832
21,0.3345602626353502,0.30986249446868896,0.8326584936077682
22,0.33266740329563615,0.3049255609512329,0.8311213586773142
23,0.3306317042807738,0.29581186175346375,0.8337332383558905
24,0.3344745146483183,0.30450981855392456,0.8364388457741286
25,0.3319553391635418,0.2929202914237976,0.8377572826453716
26,0.33089882381260394,0.2917598485946655,0.8379884777365376
27,0.32674719947079817,0.29341351985931396,0.8379072470288306
28,0.33075707077980043,0.28770217299461365,0.8433497044451943
29,0.32418222601215047,0.2913816571235657,0.8409377772778965
30,0.3260369757562876,0.31197071075439453,0.8396005948587211
31,0.32468444677690667,0.2968008816242218,0.8406253514790237
32,0.3244104053080082,0.2925991415977478,0.8392131868681189
33,0.32194795094430445,0.2969857454299927,0.838213424311726
34,0.3233863016963005,0.28915321826934814,0.8425811369799673
35,0.3216626243541638,0.3103008270263672,0.8393569027356003
36,0.31986192976435024,0.28756362199783325,0.8420437646059061
37,0.3221915210286776,0.2921341359615326,0.8411939664329723
38,0.320294106900692,0.3058958947658539,0.8407628188305277
39,0.31872105166316034,0.30988895893096924,0.8382259213436809
40,0.31830875933170316,0.30921387672424316,0.8382196728277034
41,0.31680777127544085,0.30180174112319946,0.8395693522788338
42,0.31646680091818175,0.28835204243659973,0.8406815881228209
43,0.31691232745846115,0.3005681335926056,0.8394193878953747
44,0.31311949513852594,0.29728421568870544,0.8432309826416227
45,0.31734292703370254,0.2988329827785492,0.8410377535335358
46,0.31375438804427785,0.3003199100494385,0.8410877416613554
47,0.31294777964552245,0.3042800724506378,0.8423311963408691
48,0.3123858658472697,0.2982182800769806,0.843099763806096
49,0.31075599131484827,0.312444806098938,0.8423249478248915
50,0.30980328624447184,0.29876020550727844,0.8414564041040253
51,0.311164858986934,0.2942425608634949,0.8415938714555293
52,0.3098626601944367,0.28848448395729065,0.8456866494207625
53,0.3077673669407765,0.30109286308288574,0.8429997875504568
54,0.3074920295427243,0.3019687235355377,0.8449993126632426
55,0.3089793687313795,0.2940555810928345,0.8434996688286532
56,0.3062647517522176,0.2917366027832031,0.8446868868643698
57,0.3043450765063365,0.29735422134399414,0.8449368275034679
58,0.3059179574996233,0.2950645983219147,0.8425811369799673
59,0.30759368640681106,0.2901573181152344,0.8459740811557255
60,0.3050182041277488,0.29732683300971985,0.8442432422299704
61,0.3039843083669742,0.3110485076904297,0.8393069146077807
62,0.3038248411566019,0.29153120517730713,0.8451680225946339
63,0.3008713455001513,0.29356396198272705,0.8415813744235745
64,0.29938799743851024,0.3006631135940552,0.8417063447431236
65,0.2994224379211664,0.3012647032737732,0.8414001674602282
66,0.29748173100252945,0.2973053455352783,0.8435621539884278
67,0.2975963106751442,0.29598939418792725,0.8429248053587273
68,0.3003455234815677,0.2925046980381012,0.8423811844686887
69,0.2990073758363724,0.3197562098503113,0.8379884777365376
70,0.29716820711890857,0.2905083894729614,0.8433497044451942
71,0.298049801128606,0.3063209056854248,0.8417063447431236
72,0.2934545978655418,0.2997845709323883,0.8429872905185019
73,0.296695663779974,0.3082604706287384,0.8432747222534649
74,0.29508120289693274,0.30724459886550903,0.8399630087854134
75,0.29455704579750697,0.3023415207862854,0.8445869106087305
76,0.2926799962172906,0.31190717220306396,0.8398317899498868
77,0.29438719374438127,0.2924788296222687,0.8453929691698222
78,0.2931489078948895,0.3032025694847107,0.8420687586698158
79,0.28768654314180214,0.30631884932518005,0.8418625576425599
80,0.2907530190547307,0.30076852440834045,0.8395006186030818
81,0.2921763160079718,0.29398655891418457,0.843043527162299
82,0.29121502958238127,0.3092401623725891,0.8414689011359803
83,0.2899619440237681,0.2937326431274414,0.8429685449705695
84,0.2910484155267477,0.3015972375869751,0.8412564515927468
85,0.2884202848126491,0.31196263432502747,0.841068996113423
86,0.28515946671366693,0.2953971326351166,0.8426373736237643
87,0.28677188883225124,0.31458213925361633,0.8376198152938676
88,0.2846349635223548,0.307551771402359,0.8400879791049625
89,0.2858552715430657,0.31862929463386536,0.8406003574151137
90,0.28511967276533445,0.3023925721645355,0.840737824766618
91,0.28319454913338027,0.3155779242515564,0.8411564753371075
92,0.2817815939585368,0.30678045749664307,0.8396193404066534
93,0.28068478441486755,0.3094109296798706,0.8350797935490321
94,0.28181957760204873,0.30760180950164795,0.8397880503380447
95,0.2800283519923687,0.3031952977180481,0.8420375160899287
96,0.28317551645139855,0.3089066445827484,0.8403441682600382
97,0.2789207194497188,0.30644258856773376,0.8416875991951911
98,0.27908741767207784,0.30475661158561707,0.8415688773916195
99,0.2772009655833244,0.3142237067222595,0.8352141366425473
100,0.27799564870695276,0.31775757670402527,0.8351578999987503
