epoch,train_loss,val_loss,roc_auc_score
0,0.42737080439925196,0.4054747521877289,0.7046885117133181
1,0.36989827613035836,0.37693890929222107,0.8146620811175153
2,0.3450465524444977,0.3472597599029541,0.8207920686983198
3,0.3314237004518509,0.3371928930282593,0.8287690135761976
4,0.3227371580898762,0.3259231448173523,0.835541190332134
5,0.32420173128445945,0.3243166506290436,0.8376747444511672
6,0.31492773512999217,0.32177335023880005,0.8394420915199184
7,0.3158183332780997,0.3245236575603485,0.8381736352153191
8,0.31495366292695204,0.32791709899902344,0.8380038000615653
9,0.31032534658908845,0.32022297382354736,0.8439427230943963
10,0.31030005698402724,0.3184746503829956,0.8459807449394431
11,0.3087578700731198,0.31994011998176575,0.8459489008481142
12,0.30556976109743117,0.32234475016593933,0.8465220944920336
13,0.30752084724605083,0.32484087347984314,0.8431572355082847
14,0.30183502522607647,0.3149765729904175,0.8493084524833084
15,0.306882579823335,0.3239040672779083,0.8464265622180472
16,0.3061319821079572,0.35075101256370544,0.8433005339192645
17,0.30184261525670686,0.33545970916748047,0.8383593924147374
18,0.2996240652104219,0.32513585686683655,0.8442452419620206
19,0.297204183327655,0.32392752170562744,0.8451421838677833
20,0.2950778276721637,0.3348144590854645,0.8423982846649472
21,0.29427383214235303,0.3323233425617218,0.8426795741383519
22,0.29227051123976705,0.3445121943950653,0.8432368457366068
23,0.2920425406098366,0.3272808790206909,0.8452005647018862
24,0.31001450002193454,0.32882803678512573,0.843565901347005
25,0.2904027565320333,0.3471795916557312,0.8413792737424238
26,0.2871141538520654,0.3292030394077301,0.8424672801961597
27,0.285116177474459,0.3373377025127411,0.8405194832765448
28,0.2962399367367228,0.32980552315711975,0.8373616108864333
29,0.2852525541310509,0.34036585688591003,0.8364965130719995
30,0.2803777735431989,0.38928207755088806,0.8359657782165186
31,0.28078054785728457,0.34123533964157104,0.8364328248893418
32,0.278984378973643,0.3946322500705719,0.8371440095956861
33,0.2808259339630604,0.37618210911750793,0.8336172764810157
34,0.2748617403457562,0.508068859577179,0.832603572907047
35,0.2784552351633708,0.3397771120071411,0.831873812480761
36,0.28758124557634196,0.33733469247817993,0.829427124796994
37,0.27499381512403487,0.368295282125473,0.8283178889490388
38,0.2716735886285702,0.35849612951278687,0.8259932702820325
39,0.272302460471789,0.3504841923713684,0.828370962434587
40,0.27889641098678114,0.3425742983818054,0.8358012504113196
41,0.27121220886707303,0.3358086049556732,0.8344160324385143
42,0.26758626945316794,0.6161180734634399,0.81793936885011
43,0.27060452493528525,0.3568059504032135,0.8204179006252057
44,1.273723982051015,0.7335783243179321,0.830942372809392
45,0.28678261242806913,0.33595606684684753,0.8306372002674903
46,0.27270531391104064,0.33583542704582214,0.8349414599454404
47,0.26694575627644856,0.3509623408317566,0.8258181277797237
48,0.26343664519488813,0.35010185837745667,0.8273572588606184
49,0.26021969502170883,0.35707271099090576,0.8229415448630173
