epoch,train_loss,val_loss,roc_auc_score
0,0.41934270426630976,0.4048273265361786,0.7080522049052833
1,0.3595558762798707,0.36163508892059326,0.8083210581073146
2,0.3311699123432239,0.36114493012428284,0.8207336293122097
3,0.32452259843548137,0.3671705424785614,0.828258428702397
4,0.31742048762738706,0.34275633096694946,0.8320234036197325
5,0.3119124955435594,0.3351311683654785,0.8355720598687667
6,0.30610956673820816,0.3306768238544464,0.8397027163444205
7,0.29934747820099195,0.34020334482192993,0.8266051360232388
8,0.2956523300955693,0.3387121558189392,0.8292112609318185
9,0.2899518137673537,0.36573198437690735,0.822489930881035
10,0.28487051658332346,0.3359076678752899,0.8351033694207811
11,0.27792241394519807,0.3354366421699524,0.844044541043892
12,0.2693512054781119,0.34472107887268066,0.8207336293122097
13,0.2669958070913951,0.34214743971824646,0.82617764913112
14,0.25881829743583995,0.34510162472724915,0.8305658278309419
15,0.2488372397174438,0.38023635745048523,0.8202494875307738
16,0.24737827215343713,0.33920446038246155,0.8268317555805066
17,0.23762468710541726,0.3636421859264374,0.8138886885938257
18,0.231281582886974,0.3654157519340515,0.8197653457493382
19,0.22440245140343903,0.3516758382320404,0.8132500334778892
20,0.21466811114301285,0.36774909496307373,0.8219697359882157
21,0.21248687893152238,0.36291682720184326,0.8228762142172871
22,0.21100832298398017,0.38457614183425903,0.8060806147570536
23,0.19975583779315154,0.37754085659980774,0.7949762564509317
24,0.19782346156736216,0.38553038239479065,0.8054831631969841
25,0.18777970876544714,0.3800443708896637,0.8179729910691294
26,0.18146821803102892,0.5138733983039856,0.8096962267843715
27,0.17670462763557832,0.38518819212913513,0.8060703138680869
28,0.1724686131129662,0.43467363715171814,0.7953007344533835
29,0.16091162506490947,0.41382715106010437,0.801810896280349
30,0.15654041786367695,0.38857895135879517,0.7965780446852564
31,0.14986071279893318,0.46372878551483154,0.7918962906498831
32,0.1447516381305953,0.45021069049835205,0.8005541878264094
33,0.13380407037834327,0.449826717376709,0.7784948341041832
34,0.1424922761383156,0.46215468645095825,0.7993489838173035
35,0.12912984814184408,0.5195190906524658,0.7813378794589972
36,0.12737954075137775,0.6262442469596863,0.773225929397707
37,0.12128370363575716,0.5958907008171082,0.7865913328320234
38,0.11001836807467043,0.5763489007949829,0.7951719733412993
39,0.10903855631748835,0.5206204652786255,0.788898731960568
40,0.1076069200783968,0.5226879715919495,0.7949556546729983
41,0.10623934821846584,0.5006901621818542,0.786972465723792
42,0.10482596115053942,0.572056233882904,0.789614643743755
43,0.09127859810367227,0.5388206839561462,0.7925246448768528
44,0.09034019975923002,0.5728003978729248,0.7749152751882488
45,0.0976404917333275,0.587088406085968,0.7863904654971724
46,0.07961505058376739,0.592029333114624,0.7926637068779034
47,0.08160459835547954,0.5738844275474548,0.7914739542022476
48,0.07770168220934769,0.5514691472053528,0.789815511078606
