epoch,train_loss,val_loss,auc_score
1,0.5823971963922183,0.41770780086517334,0.6567658407686269
2,0.44266909564534823,0.40338900685310364,0.6875131292359061
3,0.4253250049551328,0.39348921179771423,0.7132132630159099
4,0.4084700608750184,0.3834303915500641,0.7324510486804428
5,0.4038638100028038,0.3749059736728668,0.7502017756255045
6,0.38941374560197195,0.3668389916419983,0.7641712826296064
7,0.3818353062371413,0.36343708634376526,0.774669143255166
8,0.37558503771821655,0.3587723970413208,0.7831934724203125
9,0.3703892536958059,0.35733234882354736,0.79041869824317
10,0.366327941318353,0.34651991724967957,0.8002863555452365
11,0.36157169585426646,0.343842476606369,0.8075447499640673
12,0.3538388433555762,0.3380436897277832,0.8146096609063871
13,0.34715482823550703,0.33517375588417053,0.8190155560715116
14,0.34406291514635085,0.3347366154193878,0.8198668833681605
15,0.3434192365159591,0.3309613764286041,0.8241732727453646
16,0.3364176750431458,0.329373300075531,0.8261523323051069
17,0.33547750492890677,0.32879766821861267,0.8286731455990801
18,0.33665558355549974,0.32673531770706177,0.8291927869359956
19,0.33369997076690194,0.3263920843601227,0.8305250588742579
20,0.332902317220966,0.32639575004577637,0.8302707663051291
21,0.3310442884018024,0.32389843463897705,0.8331287936581645
22,0.3303225091099739,0.32402434945106506,0.8331674903534667
23,0.324718341678381,0.3231932818889618,0.8355279887669022
24,0.32590073220431803,0.32535508275032043,0.8339690647561554
25,0.3231635541220506,0.32215556502342224,0.83529028049576
26,0.32152265774707,0.3216855227947235,0.8356827755481111
27,0.3248799863209327,0.3332473635673523,0.83320065894944
28,0.31960322556396326,0.3212530314922333,0.8368823731024799
29,0.3193906476100286,0.32273948192596436,0.8354671796742844
30,0.3181629327932994,0.32234156131744385,0.8371200813736221
31,0.32083784197767573,0.3305375576019287,0.8322056010702401
32,0.3173001100619634,0.32198962569236755,0.8351576061118666
33,0.31811006866395475,0.32154375314712524,0.8362190011830133
34,0.31414386476079625,0.3244515359401703,0.8339248399615244
35,0.31439519782861075,0.3222150206565857,0.8343449755105201
36,0.31342228832344216,0.32212063670158386,0.8342620540205867
37,0.31484783500432967,0.32440751791000366,0.83228023041118
38,0.30917735074957214,0.3246150016784668,0.8335599854058177
39,0.3133279543866714,0.3210952877998352,0.8346047961789778
40,0.3100359365840753,0.3232709765434265,0.8343753800568288
41,0.3107064719994863,0.32124218344688416,0.8354837639722712
