epoch,train_loss,val_loss,roc_auc_score
0,0.4049670986831188,0.3702501058578491,0.7441595630590291
1,0.36595339665810267,0.3310911953449249,0.8245436554004002
2,0.3404515422383944,0.38616475462913513,0.8090096962862228
3,0.33110095168153447,0.3259153366088867,0.8325262308313155
4,0.32841493154565493,0.3249588906764984,0.8354395391776399
5,0.32138517869015537,0.338307648897171,0.8387950954702755
6,0.31933804261187715,0.3368425667285919,0.8423773038353953
7,0.3180078815917174,0.3200061321258545,0.8425044501199597
8,0.31471284563342733,0.3319700360298157,0.8458268378166219
9,0.31065994436542194,0.3281489908695221,0.8501940362864441
10,0.30503180479009945,0.3287573456764221,0.8499121032206707
11,0.30348600280781585,0.3115912675857544,0.849652282552213
12,0.29881584115326404,0.3028094470500946,0.8577730604663504
13,0.2966359706719716,0.31031402945518494,0.8480214932501907
14,0.2909815028806527,0.313748300075531,0.8469600981790442
15,0.2890269110351801,0.3228206932544708,0.850039249505235
16,0.28678272490700085,0.32080984115600586,0.8435713732904354
17,0.2837077759206295,0.31632933020591736,0.8446161840635952
18,0.2843762381374836,0.3176082968711853,0.8368105078112044
19,0.27832983165979386,0.3203604817390442,0.8356551350514665
20,0.27444815017282964,0.3190159797668457,0.8348148639534755
21,0.2725962209949891,0.3135248124599457,0.8429743385629154
22,0.26693050913512706,0.3374173045158386,0.8260804670138312
23,0.2686057247966528,0.31167080998420715,0.8480657180448219
24,0.25985138637324173,0.3606641888618469,0.8400168054219599
25,0.2553690213958422,0.3269626498222351,0.8314869481574846
26,0.25615152925252915,0.32736146450042725,0.8258206463453736
27,0.2496466259409984,0.3214162290096283,0.8362466416796577
28,0.24744196206331254,0.33235839009284973,0.8210996495185027
29,0.24179799209038416,0.3496856391429901,0.8216635156500491
30,0.23771408140659334,0.34551122784614563,0.8110163963426096
31,0.2323491676400105,0.3478023111820221,0.8269428505091379
32,0.23080156539877256,0.35207894444465637,0.810894778157374
33,0.22634824447333812,0.3425627052783966,0.8242009132420092
34,0.22645050228883823,0.3403007388114929,0.8243335876259025
35,0.21641058842341104,0.33086708188056946,0.8254613198889958
36,0.22194336106379828,0.36982089281082153,0.8260141298218846
37,0.2095886632675926,0.3570133447647095,0.8230842371775736
38,0.20774968108783165,0.3410707712173462,0.8225977644366315
39,0.20314565863460302,0.3567694127559662,0.8190763651641292
40,0.1898626596480608,0.4113330841064453,0.796184505843201
41,0.1900896569589774,0.35306406021118164,0.8312050150917112
42,0.1829200261334578,0.3700374364852905,0.7961236967505831
43,0.17807387097428243,0.38875120878219604,0.7922319148230454
44,0.1769002246732513,0.3587585985660553,0.817301845279556
